scenario_id,scenario_name,entity_type,school_id,school_name,region,priority_rank,future_priority_rank,rank_change,risk_score,priority_score,demand_pressure_index,future_priority_score,data_origin,scenario_type
A,Conservative Growth,school,S3912,KIBURUBUTU SECONDARY SCHOOL,MOROGORO,1648,1231,417,18.66535344514723,40.70938377862621,88.73152709359607,41.496200308228595,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5371,MARGARETA NASEAU SECONDARY SCHOOL,SINGIDA,5374,4957,417,7.291296724128255,27.45134999999989,70.5191873589165,28.00089616143456,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4465,QUEEN MARY'S SECONDARY SCHOOL,MOROGORO,5965,5550,415,15.14354066985646,21.36008012820514,46.97508896797154,23.99646611281895,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2099,SAKASAKA SECONDARY SCHOOL,SIMIYU,2873,2459,414,15.930078172191326,37.31553479381444,79.27191679049035,37.15262854450038,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3526,HUNYARI SECONDARY SCHOOL,MARA,1419,1005,414,33.08608910227556,41.66640752032521,65.17341040462429,42.93568072996517,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0952,MANG'ULA SECONDARY SCHOOL,MOROGORO,4110,3699,411,15.678874530487963,34.215,66.45468998410176,33.24848780901554,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3079,MPIRANI SECONDARY SCHOOL,KILIMANJARO,1499,1088,411,31.60612136003957,41.26347826086956,66.10058785107773,42.3679574185792,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3171,MAKWALE SECONDARY SCHOOL,MBEYA,5088,4677,411,14.241807733110472,29.723750000000003,59.80335454019665,29.54689400128352,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5130,SHAMSIYE BOYS' SECONDARY SCHOOL,DAR ES SALAAM,5980,5569,411,3.07801754380965,21.07814163641864,71.07355864811133,23.877175401713583,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5216,AL-AZHARY SECONDARY SCHOOL,SINGIDA,3266,2855,411,8.704249279384506,36.13156663641897,90.34582132564842,36.00349063145107,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5463,MADANDI SECONDARY SCHOOL,KIGOMA,644,233,411,56.05929577904727,46.83380773092256,64.16666666666667,53.99057473732127,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0591,RUANDA SECONDARY SCHOOL,RUVUMA,2953,2543,410,23.87666091628017,37.008125,62.77173913043479,36.908262192599025,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5756,QURUS SECONDARY SCHOOL,ARUSHA,1672,1262,410,33.77671702165894,40.60915322580645,57.79661016949152,41.31367013288446,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5894,MATAMBARALE SECONDARY SCHOOL,LINDI,2337,1927,410,30.204800977682165,38.54697635135135,56.52777777777778,38.80626648716896,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3954,KIPARA SECONDARY SCHOOL,LINDI,4657,4248,409,10.152064857203053,32.007580128205134,72.31075697211156,31.32600938858559,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5547,MUJUMUZI SECONDARY SCHOOL,GEITA,5659,5251,408,17.38315049537545,24.78758012820514,46.88191881918819,26.244676013269874,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5634,JERUSALEM SECONDARY SCHOOL,DAR ES SALAAM,6013,5605,408,11.820189169383031,20.57883012820514,53.307692307692314,23.62114618057373,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5812,KAYENZE SECONDARY SCHOOL,MWANZA,3725,3317,408,13.51393704940138,35.159375,75.50847457627118,34.57101973501479,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3729,STESHENI SECONDARY SCHOOL,LINDI,5047,4640,407,13.582557320208682,29.986875,61.47058823529412,29.7218905751423,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2542,KALANGASA SECONDARY SCHOOL,RUKWA,1688,1282,406,23.5153833695218,40.558125,78.04878048780488,41.239159445369694,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2699,WEMA SECONDARY SCHOOL,GEITA,2858,2452,406,26.47452895949659,37.34367238562092,58.19502074688797,37.16628468742459,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2701,LULANZI SECONDARY SCHOOL,IRINGA,1418,1012,406,30.600813752262532,41.66819069767487,69.86706056129985,42.88101389223493,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3354,MWAMALILI SECONDARY SCHOOL,SHINYANGA,4198,3792,406,21.405878758772324,33.95843876756618,53.938906752411576,32.933508361017715,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5391,JOHN MERLINI SECONDARY SCHOOL,DODOMA,5974,5568,406,5.364287777515296,21.2075,66.26865671641792,23.882446454289706,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3460,MLOWA SECONDARY SCHOOL,IRINGA,1510,1105,405,30.54595400393331,41.23149865591398,67.92828685258965,42.296638434456845,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3943,MGANZA SECONDARY SCHOOL,KIGOMA,807,402,405,33.534591646484444,45.24627776174239,87.79931584948687,49.07221093318811,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1148,MADIBIRA SECONDARY SCHOOL,MBEYA,4151,3747,404,16.18947625975406,34.0975,64.89762931034483,33.09431636597059,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3391,DOMEL SECONDARY SCHOOL,ARUSHA,1964,1560,404,26.80668725226039,39.64623724489796,67.54385964912282,40.089941728687904,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1723,KABALE-BARIADI SECONDARY SCHOOL,SIMIYU,974,571,403,22.00088261845392,44.04350427165973,100.0,46.41775475604546,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5330,OLIVEGREEN SECONDARY SCHOOL,KIGOMA,4222,3819,403,4.9137744213108645,33.896600000000085,86.65364583333334,32.854878935191046,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S6132,KIFARU ISLAMIC SECONDARY SCHOOL,KILIMANJARO,6003,5600,403,5.674499999999997,20.78383012820514,65.3125,23.645832051282056,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0669,UTETE SECONDARY SCHOOL,PWANI,2906,2504,402,22.43155942301016,37.180197368421055,65.89595375722543,37.02389346801757,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3211,LUSAKA SECONDARY SCHOOL,RUKWA,4098,3696,402,20.01821098561458,34.23814163641863,57.837301587301596,33.270001366273604,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4657,GREENLIGHT SECONDARY SCHOOL,DAR ES SALAAM,5611,5209,402,7.385581399090168,25.19649163641862,67.46361746361747,26.52555270692701,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4817,ARASH SECONDARY SCHOOL,ARUSHA,2574,2172,402,23.137591686243237,38.00256944444445,67.80821917808221,38.01770828789152,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5343,MUSABE BOYS' SECONDARY SCHOOL,MWANZA,5936,5534,402,3.790062796313537,21.836875,69.23377638780298,24.09753039608601,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S6908,FULL GOSPEL SECONDARY SCHOOL,DAR ES SALAAM,5705,5303,402,1.8620000000000043,24.398830128205137,77.00000000000001,25.90433205128206,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4704,NAMWINYU SECONDARY SCHOOL,RUVUMA,980,579,401,35.30353505111018,44.01947546474818,72.84069097888676,46.2973424021207,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5049,QUEEN ESTHER GIRLS' SECONDARY SCHOOL,DODOMA,5432,5031,401,12.877297895326452,26.944633699633684,58.08580858085809,27.545934354155676,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4424,BUTENGORUMASA SECONDARY SCHOOL,GEITA,1268,868,400,27.35695647238733,42.34006293103431,79.45205479452055,43.76921872027277,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0618,LUPALILO SECONDARY SCHOOL,NJOMBE,3677,3279,398,26.596048315815537,35.24408783783784,49.75550122249389,34.687154705960126,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0954,MKONGO SECONDARY SCHOOL,PWANI,3648,3250,398,18.459384159496206,35.305170454545454,66.4835164835165,34.802525142319965,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1232,KATE SECONDARY SCHOOL,RUKWA,3942,3544,398,16.195425174563002,34.66375,67.4934725848564,33.842364586796485,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1737,NGALEKU SECONDARY SCHOOL,KILIMANJARO,2354,1956,398,24.11623314822441,38.5175,68.3399602385686,38.72148530700348,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3016,MPAMANTWA SECONDARY SCHOOL,DODOMA,5219,4821,398,16.03334584455663,28.72008012820514,54.72636815920397,28.846644020945504,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4319,LUSAHUNGA SECONDARY SCHOOL,KAGERA,1691,1293,398,21.298574183735823,40.55211538461539,82.34165067178503,41.208605961697494,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0844,THAQALAIN ISLAMIC SEMINARY,DAR ES SALAAM,5153,4756,397,35.67567567567568,29.253830128205134,16.010273972602743,29.173857116072874,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S6013,JOB SECONDARY SCHOOL,RUKWA,6019,5622,397,0.1064999999999982,20.33295512820492,76.15384615384616,23.4065512820512,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1681,ULUGURU SECONDARY SCHOOL,MOROGORO,2437,2042,395,19.91983330104373,38.33396048921021,75.71628232005591,38.444773980112764,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4114,EMMANUEL II SECONDARY SCHOOL,DAR ES SALAAM,4744,4349,395,27.960783163609268,31.6478742458522,35.68702290076337,30.98086754393726,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5290,CHRISTON SECONDARY SCHOOL,PWANI,5882,5487,395,7.38691759115919,22.49866379310345,62.58890469416786,24.47201349253863,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1509,MAWINDI SECONDARY SCHOOL,MBEYA,4342,3948,394,5.716280656352587,33.410625,83.66795366795368,32.384352996131774,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2134,KISULUNI SECONDARY SCHOOL,KILIMANJARO,3653,3259,394,24.97195462960248,35.289400964776846,53.2514450867052,34.75483125509277,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2626,CHARLOTTE SECONDARY SCHOOL,MOROGORO,5915,5523,392,4.672290187905714,22.044375,67.41245136186772,24.169156347535832,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5336,HUZI SECONDARY SCHOOL,DODOMA,746,354,392,37.49504640427784,45.81302063538544,84.72972972972973,50.26917276181126,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1152,SUMAYE BUZIKU SECONDARY SCHOOL,GEITA,2743,2352,391,29.32682242880661,37.63456730769231,53.59820089955022,37.504196074509615,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1901,KYANYARI SECONDARY SCHOOL,MARA,1393,1003,390,31.410602741519423,41.76903409090909,68.40989399293287,42.953833531557976,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0966,MLINGANO SECONDARY SCHOOL,TANGA,3313,2924,389,20.203241841995634,36.03109962406016,66.5,35.79373658642232,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1416,KIBORILONI SECONDARY SCHOOL,KILIMANJARO,3843,3454,389,12.923872585402616,34.88805414979757,75.26315789473685,34.17740227302745,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4415,RUGENGE SECONDARY SCHOOL,KIGOMA,670,281,389,40.07319624949864,46.59662115852238,86.54244306418221,51.97641557604485,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4735,IBWAGA SECONDARY SCHOOL,DODOMA,1479,1090,389,26.686482190691564,41.38548160173136,75.62500000000001,42.353785516969175,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1226,BUKWE SECONDARY SCHOOL,MARA,2269,1881,388,29.16010435034527,38.72375,59.0762620837809,38.96879415689429,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3101,KENI SECONDARY SCHOOL,KILIMANJARO,3884,3496,388,27.6440179006842,34.809375,45.261845386533665,34.03372623758042,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3672,KIRIMA SECONDARY SCHOOL,KILIMANJARO,4325,3937,388,13.157693639764078,33.4925,68.75,32.410077455905636,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0374,LUPATA SECONDARY SCHOOL,MBEYA,3315,2928,387,32.480373512195165,36.02978379328138,41.865671641791046,35.77719725054883,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1172,MARGERY WOLF KUHN SECONDARY SCHOOL,PWANI,5600,5213,387,8.966154431868306,25.318766636418637,63.988919667590025,26.51175236083278,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2187,WEMBERE SECONDARY SCHOOL,SINGIDA,5191,4805,386,17.277094439559363,28.905705128205145,52.1680216802168,28.906724163149164,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1504,KATOMA SECONDARY SCHOOL,KAGERA,1049,664,385,38.04331994395359,43.57950569235632,63.232104121475054,45.29555107881898,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1900,BUGWEMA SECONDARY SCHOOL,MARA,1264,879,385,30.2926564730574,42.36795329670329,73.06569343065694,43.67738259403566,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0462,WIGEHE SECONDARY SCHOOL,SHINYANGA,5382,5000,382,23.35031190922283,27.37966346153847,37.138263665594856,27.719642881423493,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0490,SHEMSANGA SECONDARY SCHOOL,TANGA,754,372,382,58.50151062959292,45.75121783876613,39.80263157894737,49.661617703133096,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3797,KAINAM RHOTIA SECONDARY SCHOOL,ARUSHA,2268,1886,382,24.40102656095106,38.72445075757575,68.49056603773586,38.9483041349579,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5857,MWITANI HIGH SCHOOL,KASKAZINI PEMBA,5289,4907,382,12.75932221746593,28.165446507515483,59.84455958549223,28.338819407091012,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S6112,MAGOLE MPYA SECONDARY SCHOOL,DAR ES SALAAM,1274,892,382,36.916367090663954,42.30648706896552,59.58904109589041,43.60694988302987,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3032,KABUHORO SECONDARY SCHOOL,MWANZA,4108,3727,381,10.477089846909156,34.219375,76.43769968051119,33.1661258748659,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3093,KANANURA SECONDARY SCHOOL,DAR ES SALAAM,5296,4915,381,9.311691317436388,28.128141636418636,66.44981412639406,28.265896006820824,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0256,HURUMA GIRLS' SECONDARY SCHOOL,DODOMA,5901,5521,380,6.66634447602201,22.273125,63.03724928366763,24.183237647142327,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3235,MINAZINI SECONDARY SCHOOL,DAR ES SALAAM,964,585,379,33.40684619474221,44.12255813953489,75.94733461785486,46.20122865728181,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S6111,UTALINGOLO SECONDARY SCHOOL,NJOMBE,5511,5134,377,5.822097523219813,26.1925,70.88888888888889,26.983616787065703,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2228,KILOLE DAY SECONDARY SCHOOL,TANGA,1032,656,376,35.60273330850371,43.699072580645165,68.33667334669339,45.38805702499823,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3046,MIRONGO SECONDARY SCHOOL,MWANZA,3371,2995,376,26.76382907630157,35.92838141025641,52.54133496631967,35.58515118788712,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0489,SUJI SECONDARY SCHOOL,KILIMANJARO,5365,4990,375,3.548725355255252,27.57,76.74418604651164,27.79632735140443,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5876,TANZANITE SECONDARY SCHOOL,MANYARA,4466,4091,375,20.119276833494137,32.8375,53.4862385321101,31.879958439819674,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4847,PEACE LAND SECONDARY SCHOOL,DAR ES SALAAM,5201,4827,374,9.74471240486996,28.85101663641821,66.95652173913044,28.829595964341358,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5308,NYAMILAMBO SECONDARY SCHOOL,KIGOMA,2185,1811,374,24.76178997113994,38.96572115384616,68.45744680851064,39.182493811696574,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5493,TUMAINI SENIOR SECONDARY SCHOOL,ARUSHA,5613,5239,374,7.085646273282144,25.193066636419005,67.08333333333334,26.328151830547128,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0772,ISEVYA SECONDARY SCHOOL,TABORA,2829,2457,372,19.203881395916,37.44922535211268,72.49381188118812,37.16000507544909,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3349,KOLANDOTO SECONDARY SCHOOL,SHINYANGA,3796,3424,372,13.679032208034451,34.970625,74.14921465968587,34.28970581515095,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3846,MTUMBATU SECONDARY SCHOOL,MOROGORO,647,275,372,35.53137404306119,46.80763574660598,96.23149394347242,52.18190270456135,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5018,CHAI SECONDARY SCHOOL,TANGA,1109,737,372,33.76347002041696,43.13958333333333,69.84126984126985,44.729475309754086,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1513,SOMSOM SECONDARY SCHOOL,KILIMANJARO,1557,1186,371,32.070043844547975,41.027797897196265,62.60638297872341,41.76041329244238,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4748,KING'S VISION SECONDARY SCHOOL,DAR ES SALAAM,5527,5157,370,14.324150993739908,25.98570512820514,53.73563218390805,26.87106888555963,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2300,MTIMBWE SECONDARY SCHOOL,NJOMBE,2341,1972,369,23.441994466550085,38.54132575757576,69.3409742120344,38.661522932057224,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3498,KIJINI SECONDARY SCHOOL,KASKAZINI UNGUJA,1156,787,369,37.994965452575656,42.91413265306123,59.75609756097562,44.31485875444988,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5054,SEGA GIRLS' SECONDARY SCHOOL,MOROGORO,5468,5099,369,8.125537541335891,26.62501663641864,66.3963963963964,27.17950095038109,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0515,ILULA SECONDARY SCHOOL,IRINGA,3013,2645,368,24.41283229618176,36.83043560606061,60.50000000000001,36.59730716089695,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4630,LUBILI SECONDARY SCHOOL,MWANZA,1329,962,367,19.130737035206145,42.04086956521799,93.18600368324125,43.1058433768179,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2396,BAMBI SECONDARY SCHOOL,KUSINI UNGUJA,5298,4932,366,29.1471360147124,28.11633012820514,26.340996168582375,28.173585690883495,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0980,KING'ORI SECONDARY SCHOOL,ARUSHA,4841,4477,364,19.314480941893063,31.161875,51.29764801297648,30.450071979352522,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4558,BUHANDA SECONDARY SCHOOL,KIGOMA,625,261,364,35.877503873178085,47.06351382978764,97.36346516007534,52.64910011320136,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5521,INSPIRE SECONDARY SCHOOL,PWANI,5878,5514,364,2.865901994137273,22.510641636418637,70.42682926829269,24.2359833058809,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0185,SENGEREMA SEMINARY,MWANZA,6050,5687,363,5.735686872081663,18.18445512820514,66.32352941176471,22.832762682467663,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0272,AL-IHSAN GIRLS SECONDARY SCHOOL,MJINI MAGHARIBI,5243,4880,363,8.935127063036294,28.52625,67.45283018867924,28.47511686295037,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1083,BUMBULI SECONDARY SCHOOL,TANGA,3971,3608,363,26.762367824076723,34.583124999999995,45.32663316582915,33.60352376279652,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3224,SAKU SECONDARY SCHOOL,DAR ES SALAAM,1675,1312,363,24.847675744893536,40.59736092057763,74.73632572970322,41.125279812129115,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3418,MELI SECONDARY SCHOOL,KILIMANJARO,4697,4334,363,28.542974593686782,31.84133012820514,34.32267884322679,31.018257657402128,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3989,MASANGA SECONDARY SCHOOL,KIGOMA,3169,2806,363,22.979176922635684,36.37721283783784,61.85410334346505,36.113376572882416,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4989,MADASENGA SECONDARY SCHOOL,SINGIDA,1408,1045,363,26.178925112268693,41.71212391304377,77.13414634146343,42.58324887841767,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1955,BUDEKWA SECONDARY SCHOOL,SIMIYU,4468,4108,360,15.168259401623812,32.82564163641864,63.152400835073074,31.828040582231594,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2343,MTUMBA SECONDARY SCHOOL,DODOMA,604,244,360,36.05563993340755,47.34752228095724,99.71671388101984,53.30460766194989,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2636,URUGHU SECONDARY SCHOOL,SINGIDA,997,637,360,28.665441647477373,43.90865778688524,83.45771144278608,45.72118206230226,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3344,SENANI SECONDARY SCHOOL,SIMIYU,3597,3237,360,18.47705010624943,35.42126663641864,66.43258426966293,34.84584355099982,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S5048,GABADAW SECONDARY SCHOOL,MANYARA,5032,4672,360,17.74218736377302,30.09195512820514,52.17391304347826,29.56843960548692,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1176,BUSOLWA SECONDARY SCHOOL,GEITA,3792,3433,359,18.286540459998065,34.97444852941176,64.76190476190477,34.256776548144884,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2736,BUIGIRI SECONDARY SCHOOL,DODOMA,2435,2077,358,14.592629511858188,38.33997369281056,85.77981651376147,38.329004584619796,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1810,MUHARURO SECONDARY SCHOOL,KIGOMA,2398,2041,357,24.54770509232531,38.43541666666667,66.26506024096386,38.446260751789566,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1849,LUPASO SECONDARY SCHOOL,MTWARA,600,243,357,35.91407657738692,47.374036713787135,100.0,53.31524531646963,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0821,NYANDUGA SECONDARY SCHOOL,MARA,4610,4254,356,11.416201297887094,32.160625,69.34438040345822,31.299606599846484,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2410,UKONGORONI SECONDARY SCHOOL,KUSINI UNGUJA,1738,1382,356,36.1795386843127,40.41823863636364,50.84033613445379,40.807178155161296,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3403,UMAGI SECONDARY SCHOOL,MANYARA,4090,3734,356,8.30742343810017,34.25146663641893,80.58139534883722,33.13983509957508,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1546,NYAKATANGA SECONDARY SCHOOL,KAGERA,2242,1887,355,28.11900184798369,38.82008702531645,60.81175647305809,38.937986843931675,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1694,MABWEREBWERE SECONDARY SCHOOL,MOROGORO,893,538,355,36.543745358865465,44.58975806451613,71.33891213389121,46.72118379613089,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1244,MOYOWOSI SECONDARY SCHOOL,KIGOMA,3303,2949,354,25.490164365015037,36.051481958762885,55.515088449531746,35.71967621941752,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1742,LUBANGA SECONDARY SCHOOL,GEITA,2289,1936,353,30.624963945503765,38.66991745283019,55.313092979127134,38.78057115515901,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3109,KALEMA SECONDARY SCHOOL,KAGERA,2224,1871,353,28.955612572324277,38.85634929906542,59.38446014127145,39.00167677681017,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0295,PRECIOUS BLOOD SECONDARY SCHOOL,ARUSHA,5988,5636,352,1.9309743240136568,20.9475,70.55730809674029,23.26285134895352,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S1517,MBAGATUZINDE SECONDARY SCHOOL,SONGWE,5837,5486,351,15.344827586206918,23.040705128205147,45.5921052631579,24.47263413839641,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0270,ST. GETRUDE GIRLS' SECONDARY SCHOOL,NJOMBE,5356,5006,350,8.763291041602995,27.641266636418635,65.58577405857741,27.678977882924137,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3761,KISARAWE II SECONDARY SCHOOL,DAR ES SALAAM,1640,1290,350,24.67387736890999,40.73213908450704,75.29888160431933,41.222182902230685,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S3465,MAKURUNGE SECONDARY SCHOOL,PWANI,2599,2251,348,19.665426614506003,37.93787587412587,73.50467289719627,37.742255574892006,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4062,TABASAMU SECONDARY SCHOOL,MWANZA,5195,4847,348,9.900585571895704,28.883141636418635,65.84507042253523,28.682504967832784,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2584,NJINJO SECONDARY SCHOOL,LINDI,1549,1202,347,25.027543935731583,41.06693333333334,76.1070110701107,41.659193121648116,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S0646,NKOARANGA SECONDARY SCHOOL,ARUSHA,5000,4654,346,27.77000938608814,30.29008012820514,32.11678832116789,29.64739346995089,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4066,SHILELA SECONDARY SCHOOL,KILIMANJARO,5899,5553,346,7.478270427092534,22.29883012820514,60.322580645161295,23.97535635115133,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4432,BITOTO SECONDARY SCHOOL,MWANZA,4137,3791,346,16.597098602203587,34.133141636418635,63.235294117647065,32.9391549189783,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4855,MIANDI SECONDARY SCHOOL,SINGIDA,2771,2425,346,23.757478827877076,37.57375,63.52848101265823,37.23818773368248,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2006,MSAKWALO SECONDARY SCHOOL,DODOMA,3570,3225,345,11.352766527099664,35.49398538961033,80.66037735849059,34.87077623838212,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S2115,WALLA SECONDARY SCHOOL,MWANZA,2300,1955,345,29.5784140947182,38.62855235042735,57.2,38.72278657805822,synthetic,hypothetical_policy_scenario
A,Conservative Growth,school,S4530,MLUNGUI SECONDARY SCHOOL,TANGA,2757,2412,345,22.962741357016128,37.606875,65.22911051212938,37.273668645232334,synthetic,hypothetical_policy_scenario
